id,bdate,sex
35744398,37,1
9097144,29,2
231167280,23,1
27453729,30,2
27453780,32,1
151217741,24,2
4675182,44,2
4675423,27,1
46039967,32,1
1357360,36,2
1358164,39,2
118627577,20,1
78006421,26,1
508319716,20,2
419915557,19,2
35762051,32,1
4677115,28,2
46043440,28,2
160081911,25,1
231170222,32,2
102517662,21,1
14305460,28,2
324336107,25,2
198189494,18,1
458820358,60,2
20412812,25,1
151220477,21,1
133462397,23,1
90660489,17,1
27458085,21,1
4678893,20,2
35764572,27,2
508411496,21,2
78037817,36,2
458835533,31,1
27461219,29,1
250739858,33,2
183752398,30,2
231179087,19,1
508420096,16,1
102535438,21,1
9101156,28,2
27463074,24,2
141192705,43,1
151226504,22,2
133470747,42,1
1363429,37,1
9102536,24,1
9102676,27,1
46054618,34,2
102549103,25,2
458862860,29,2
183766493,41,2
27463963,26,2
151227228,27,2
250744889,33,1
133474115,19,2
35773053,25,2
4682521,28,1
419967545,30,1
183770266,25,1
27467563,20,2
9103324,99,2
198206914,23,2
102560589,23,2
1365382,36,1
4683261,27,1
90675548,25,1
20425431,30,1
20426291,23,1
381262319,41,2
458884492,16,1
151230377,36,1
9105645,27,1
46069892,35,1
1366260,44,2
27475142,50,2
55878616,41,1
297971347,20,2
215015947,25,1
118664059,20,1
183776139,26,2
9106721,27,2
1366833,32,1
231210704,24,2
324439789,25,1
27480522,111,1
55882998,22,2
297981403,53,2
297983836,32,2
250784177,19,2
160108716,23,1
118666046,21,2
198221122,22,2
381315607,25,2
90680445,28,1
90680681,24,2
90689301,33,2
420026128,16,2
1370054,31,2
324444944,23,2
297985433,65,1
297985702,20,2
4689056,25,1
66211607,29,2
141210842,21,1
160117679,21,1
20430445,27,1
183778906,19,2
9111326,24,2
508552732,16,2
508643437,22,2
198233894,24,1
133490711,35,2
133490867,24,1
78067440,28,1
458926671,39,2
231214699,23,1
324453263,22,2
46094383,20,2
151244207,32,2
273590563,21,1
27491662,45,2
20434572,26,2
508645062,20,1
118676151,24,2
171626023,30,2
171626365,25,2
381338579,44,1
14321927,40,1
14322155,30,1
9111874,23,1
1372784,117,1
46097589,19,1
324459831,47,1
458942903,26,2
4693338,31,2
55895773,29,2
66225151,37,2
102594173,22,1
273595007,35,2
27501193,25,1
14322285,28,1
508655338,26,1
381344198,34,2
133493453,27,2
171632750,30,1
118697707,32,2
420043317,31,2
1373611,30,2
141217163,26,2
46116215,21,2
298013240,50,2
55901149,22,1
215047351,29,2
78082678,37,2
9114439,40,1
14323287,29,2
508655994,41,2
27503336,27,2
420057796,31,2
4697228,24,1
4697506,38,1
381352517,15,2
183803610,25,2
46124418,48,1
46124871,37,1
458993497,109,2
250803413,20,2
102622146,24,2
35797140,32,1
420061561,23,2
133504183,35,1
4698525,31,2
118721196,24,2
141222553,23,2
46127386,37,1
183813378,16,1
508700487,17,2
459003127,20,1
20441781,32,1
55908357,26,2
35799586,23,2
133506287,21,1
118722482,24,2
141225170,25,2
459005073,33,1
9118232,32,1
183828734,22,2
324494292,21,1
35803951,33,1
35804349,23,1
420066461,21,2
353310130,27,2
353310834,22,1
1378391,34,1
133507748,78,2
4701334,30,1
298059694,40,1
20445007,21,1
381379536,116,1
9122286,35,1
231251391,43,2
66250315,23,2
250822593,17,1
1379424,29,1
459011220,17,1
78118633,18,2
298060544,18,1
9123204,41,2
160173624,44,1
35809040,24,1
55920331,21,2
508734961,15,1
27512189,32,1
459020814,33,2
160174589,23,1
35809678,23,1
183835542,41,2
1382787,45,2
78121521,31,2
133518233,37,1
420092836,28,1
14337244,31,2
66269852,22,2
160175750,32,1
9127950,27,2
183836658,21,1
1383557,32,2
250841801,22,1
4707320,62,2
4707573,32,2
4707591,33,2
118743677,22,2
151283563,40,2
420102350,31,1
14340157,36,1
78133120,20,1
324519045,30,1
90753442,23,1
90753582,23,2
273640290,28,2
273640480,19,2
171664091,18,1
133527140,62,1
508763761,15,1
381461702,20,1
66270868,25,2
1384602,33,2
1384772,32,2
20454320,37,1
183844047,39,2
4708454,35,1
198295176,58,1
118750334,35,1
151287130,21,2
55928781,21,1
35816037,28,2
14342734,27,1
324524328,28,1
459087403,71,2
27520298,28,2
27520871,24,2
231279424,58,2
1385578,40,2
1385813,37,2
1385946,34,2
1385973,34,2
1386509,29,1
4710070,26,1
151288897,21,2
55930432,20,2
118756151,24,2
508796132,15,2
14344088,27,1
141253307,31,1
141253441,25,2
459102239,24,2
90771183,40,1
171675681,36,2
4710866,39,2
324526081,20,2
324538208,35,1
14345935,26,1
171678138,62,1
27526119,32,2
1387758,38,1
20458094,23,1
9136645,35,2
459120359,19,2
102648931,31,2
420162624,31,1
4713161,27,2
183872304,30,1
381494486,40,1
118767125,25,1
14347341,27,1
66278084,26,1
35841460,32,2
1388685,41,1
90778539,24,1
215095883,26,2
508843319,25,2
420167362,115,2
46196396,25,2
46197247,21,1
231300728,21,2
183875766,28,2
250902082,31,2
160193214,30,1
55936911,23,2
55937307,40,1
141262367,23,2
353363803,16,1
66279795,25,2
14350693,24,2
1390302,37,2
78163168,19,1
78163419,47,2
459161525,22,1
273713276,17,1
133544818,26,1
102655298,27,2
324560863,21,1
198353277,24,1
9147973,30,2
141264028,28,2
353373522,29,2
1391055,99,1
55943492,31,1
20465267,22,1
20465561,24,1
14355089,29,1
508905639,25,2
27535495,23,2
171693468,43,2
46205415,23,1
133547581,24,2
198358999,16,2
102660921,22,2
459180857,30,1
231310982,26,2
250908569,20,1
78179596,28,2
141264480,65,2
14356293,26,1
4715679,25,1
4716115,29,2
4716139,29,1
55945134,29,2
9151319,21,2
9151991,27,2
9153119,30,2
66287572,37,1
459184810,27,1
324564026,20,2
198361371,31,2
298167861,30,1
55946552,19,2
381536334,46,2
14357372,31,2
133551393,34,2
171697004,47,2
353400521,49,2
4718296,26,1
298170131,38,2
151318527,26,1
14358043,62,2
183895062,27,1
1394707,39,2
66293646,23,1
35850476,23,1
27540747,25,1
508954702,24,1
215120911,30,2
118782871,25,2
171702682,36,2
324574170,27,1
353403904,20,1
141269085,25,2
133553296,26,1
198369247,20,2
459194926,31,1
4720443,40,1
298174939,20,2
231326807,22,1
231327112,21,2
324576360,24,2
118798774,20,1
78189221,36,2
14361345,31,1
171709370,21,2
46212372,22,1
35859051,28,1
1397827,28,1
160213073,24,2
66300634,23,1
420242286,91,1
508994349,16,1
459214309,40,1
27545995,26,2
90810918,34,2
4722731,23,2
4722737,33,1
183914215,23,2
133567560,53,1
35859533,29,1
35859936,20,1
215140084,32,2
1398661,31,1
1399064,40,1
151336580,115,2
160214886,18,2
9161433,28,1
250960892,28,1
78205986,24,2
14363089,47,2
324599943,27,1
273757476,20,1
509043839,19,2
46219342,27,2
46219814,27,1
46221738,25,2
4725474,31,1
353467344,39,2
9163505,25,1
78209837,24,1
20473997,40,2
133571280,27,1
4726192,29,2
4726328,26,1
141288608,30,1
215155454,20,2
1400968,36,2
151338040,35,2
66311575,26,2
9164539,36,2
160219596,21,1
160220202,19,1
14367848,30,1
381608362,19,1
420330786,26,2
46225564,44,1
183922135,25,1
198385731,21,2
141295200,25,2
509141138,20,2
171732501,34,1
1401515,31,2
151339232,25,1
56017379,34,2
90837441,26,1
90839583,25,1
14368801,35,2
298283299,30,2
298283694,52,1
118825287,61,2
381625094,23,2
183923202,37,2
141296451,32,1
324629957,16,1
20479640,33,2
20480624,43,2
171732960,23,2
9166403,28,1
9166486,40,2
4732421,29,2
1403317,37,1
27562239,38,2
198387553,32,1
90840917,25,2
353476747,33,2
56021067,34,2
298291847,21,2
141298499,24,2
78226750,31,2
20480825,46,2
4734182,41,2
171736536,29,1
9168048,26,2
151341803,22,2
35879116,24,1
250987162,84,2
90841877,37,1
198403508,21,2
66324368,26,2
1404883,36,1
1405005,39,1
1405191,33,2
46245415,22,2
324652284,16,2
171737798,20,2
27566850,37,2
4736204,52,2
9169994,24,2
35879666,35,2
133587132,42,1
459320641,26,2
273791240,23,2
198406883,21,2
102732328,21,1
56028178,16,2
141301806,36,2
141301834,23,1
381640845,24,1
381657767,99,1
420408338,30,1
160240574,33,2
20484737,41,2
46247177,24,2
171739363,35,1
78239994,22,1
133593132,36,1
353491884,24,1
14377551,27,2
324664905,22,1
160241735,18,1
4738980,44,2
509217218,40,1
509218923,45,1
171741075,25,2
35883834,32,1
183940295,117,1
133594166,22,2
46253230,27,1
20495784,27,2
27578438,21,1
324684842,19,1
231393840,30,2
1410571,31,1
90850324,39,2
251010150,52,2
215196577,23,2
141309165,55,1
171743803,21,1
183953585,22,2
133601000,23,1
27580404,29,1
46267680,24,1
273800898,16,1
20498886,25,1
56035777,39,1
324689219,21,2
231413594,56,1
459373378,29,1
1411520,29,1
66336813,23,2
90851982,111,2
141311417,24,2
251016527,19,1
9177606,23,2
171744295,75,2
4742108,23,2
4742240,28,1
231413674,34,2
198413606,24,1
420457109,33,1
251019007,23,1
1411793,36,1
9179079,29,1
20502167,38,1
14386682,26,1
183959737,23,2
141314701,20,2
27580829,30,1
459386241,32,1
35892689,33,2
4744884,32,1
1412850,35,2
420465121,27,2
171746491,20,1
215203764,21,1
90860240,22,2
20502793,39,1
509262066,41,1
141319323,20,1
133611093,23,1
56045220,31,2
27588832,29,2
4746805,30,1
1414674,32,2
215206405,25,1
20505088,27,1
14388248,34,2
273814287,29,1
183963036,20,1
56045662,23,1
231429925,32,2
118893514,53,2
251031364,39,1
27595284,48,2
324724625,23,2
90867632,34,1
198425632,31,2
14395602,23,2
231432533,21,2
141331692,24,2
118895185,29,1
9183138,37,2
27600825,29,2
27600904,26,2
133615184,30,2
1417303,31,2
459451701,28,2
14396795,31,2
160261710,24,1
56059119,36,2
198433454,19,1
9184040,26,1
66350210,19,2
66350225,23,2
509304249,27,1
4751781,35,2
27604764,20,1
298423882,18,2
183972916,21,2
251037188,23,2
20508970,24,1
171770913,28,2
215219661,20,1
324749649,24,1
420556363,40,1
9185010,38,2
509310880,29,2
118910425,24,2
183976102,18,1
151386091,22,1
56064234,28,1
273869829,23,1
20514941,24,2
298450125,27,1
78295821,22,2
459542962,21,2
133621543,29,2
27607186,28,2
151387219,28,2
509317484,57,2
46296558,29,1
14405625,31,2
251058386,21,1
324756116,16,2
20517688,27,1
171792478,28,2
273876427,21,1
215243145,30,1
420604035,48,2
459546077,27,2
160287722,32,1
141341465,54,1
151388354,19,1
231467594,22,2
27614938,29,2
102775415,22,2
46300368,25,2
4758479,25,1
118923138,26,2
381758013,28,1
35921307,93,2
56078154,21,2
20519002,32,2
298452272,24,2
160288863,30,2
1423556,38,2
133625173,27,1
459565852,44,2
231471950,105,2
90881444,21,1
78310092,31,1
14413634,37,2
509336889,21,2
102784858,35,2
298462198,32,1
1424307,34,2
1424324,36,2
1424669,29,2
27617661,29,2
198458491,20,2
46304495,19,2
90882147,30,1
231474105,16,1
151393760,19,1
66370713,38,2
459587245,20,1
78312323,25,2
4763014,42,1
160294470,117,2
118930203,19,1
509353660,16,1
353620851,27,1
56093316,39,2
141368439,17,1
1426912,41,2
420615809,30,2
231476892,26,1
151394741,20,1
273892302,37,1
66375484,32,2
14421203,24,1
14421324,22,2
171810916,19,1
215277309,19,1
215278244,22,2
459614840,34,2
459677507,22,2
133631596,32,1
9198567,42,2
231477769,20,2
231481399,16,1
420626198,20,1
4765115,41,2
66380851,29,2
14428201,29,1
215281252,18,1
102794147,25,2
78328080,24,2
509387004,15,2
459699092,19,2
353664061,79,2
184006911,28,1
141375122,27,2
151400923,20,2
4766503,31,1
420634213,73,2
273908622,22,1
215283305,26,1
102795106,27,1
20526949,53,1
20527111,24,2
20527443,31,1
118944874,23,2
133636004,26,1
35955470,23,2
1429934,32,2
509398616,20,2
353677521,33,1
46330239,28,1
46332609,21,1
46333169,33,2
90907037,25,2
151409818,23,1
4767740,27,2
273917950,31,2
160307136,26,1
381817740,22,2
20527907,49,2
133636943,21,1
9205079,32,2
27631780,27,2
509428414,15,1
141379329,55,1
231491426,17,1
56130130,26,1
151410374,21,1
184029181,24,2
324851140,19,2
160314274,28,1
118960486,21,2
459737393,42,1
46341608,26,2
20532688,25,1
509476280,23,1
90910624,21,1
4770052,34,1
151416482,24,2
102808094,27,1
1434972,40,1
78342177,25,2
184044035,20,2
141392180,22,2
459753217,22,2
20533874,35,2
56140601,20,2
90911595,20,1
66415615,38,2
1436205,37,2
198494322,21,2
9211246,23,1
78346140,24,2
509518145,39,2
324871069,22,2
420689968,31,2
141394660,27,1
251164340,20,1
133652802,22,2
381871847,51,1
231524500,22,2
231525274,26,2
46358595,25,1
160333022,23,1
1437054,31,1
1437094,31,2
78348573,32,2
78348838,25,1
324872636,19,1
9212486,34,2
118971429,25,2
273989388,20,2
509547379,17,1
20539521,31,1
141401147,23,1
133657768,32,1
459789347,30,2
151424374,23,2
215347069,20,2
353726542,115,1
102823653,52,1
160333185,42,2
231531078,39,2
35983657,20,1
324875536,44,2
9214635,34,2
14446754,35,1
509563949,22,2
46377279,21,1
4774579,31,2
20540630,43,2
141402260,20,1
420726148,33,1
251176960,33,2
459805729,46,2
102826865,31,1
160342953,27,2
66439034,42,2
1440548,34,2
1440590,19,2
14450131,24,1
184058030,23,2
4776222,30,2
78360053,33,1
78366949,28,1
90952426,76,2
298642649,18,2
133659987,21,1
215350859,22,2
353742195,32,1
198509546,32,2
198510006,28,1
102828531,22,2
102829050,23,2
171840067,110,2
27649198,32,2
9223750,26,2
151438199,22,1
118985885,37,2
118986085,22,2
20550968,26,1
46408685,34,2
78371998,21,2
459882393,16,1
4782007,34,2
4782065,32,2
509574357,21,1
141414796,30,1
56170554,21,1
102831331,21,2
35996077,103,1
66443616,39,2
1441991,42,2
171848195,20,1
298656005,22,2
20552258,37,2
184061879,53,1
198517065,22,1
118997343,22,2
46410355,20,1
509591881,16,2
78372782,23,2
459901785,17,2
141417769,23,2
133661704,21,1
14456229,33,2
251215581,21,1
231550115,25,2
1443647,34,2
184065014,20,2
160359185,19,1
198538684,40,1
46411838,21,2
509599112,21,2
4783730,29,2
4783960,31,2
4784352,28,2
133664547,32,2
14458391,33,2
90976570,32,2
102839581,21,2
251228062,22,2
231552841,64,2
151450762,23,2
151451391,22,1
420778833,37,2
381936963,51,1
198546705,17,2
4784614,39,1
9234677,25,1
274025942,17,2
14460136,27,1
133664922,25,2
78383296,23,2
20559413,19,1
509616700,26,1
509630183,35,2
420781295,33,1
215383589,50,2
160373965,18,2
324945323,40,1
324945664,22,2
4786576,25,1
14461515,35,2
90981904,25,1
1446398,37,2
102844156,19,1
56181840,22,2
460005199,27,1
509668031,19,1
420784980,24,1
46420213,26,2
151457191,73,2
4787562,41,2
198565854,20,2
353800397,36,2
324994951,61,1
27694245,27,2
141433933,25,1
141434283,21,2
133668275,28,2
14462717,26,2
1447708,31,1
56182344,24,1
231568712,22,1
90991830,26,1
171875411,25,1
509701445,31,2
151458027,23,2
4787962,36,1
4788144,28,2
198572707,21,2
27696012,28,2
119035327,46,1
215395977,21,2
14463685,24,1
14464159,34,1
36026677,38,2
1448917,31,1
274110996,40,1
20570141,28,2
4788776,47,1
4789171,23,2
4789688,37,2
46432660,42,2
251248395,29,2
381974216,19,1
9246252,36,2
9247065,27,1
215397016,32,2
141441154,24,2
1450130,29,1
198583066,45,2
119053648,39,2
14469985,33,2
14470168,26,2
91008969,20,2
46433605,24,2
4790409,29,1
4790484,44,1
66482074,32,2
251264571,21,2
381979254,25,1
381979701,18,2
420838326,33,2
9250708,32,1
141445099,21,1
509745744,25,2
298752321,29,1
325030324,105,2
36031121,23,2
119055148,19,2
215417079,30,1
14472853,21,1
56193379,30,2
46436218,35,2
4792685,39,2
91015363,21,2
251265259,19,1
27701441,29,2
102862086,24,2
460069556,42,2
9252373,29,2
66491070,32,1
381988113,23,2
420859703,33,2
298753623,20,1
133676979,20,2
133677213,15,1
36032363,26,2
1452387,36,2
14475332,24,1
14475613,22,1
56195709,63,1
509768438,32,2
215420644,21,2
46438665,24,1
20580105,22,2
231603071,22,2
91021445,25,2
171893957,20,2
151467051,29,2
66495203,22,2
353841078,22,1
184101500,30,2
381996898,21,1
325032491,16,2
36038076,26,2
119080814,23,2
4794584,35,2
198603943,19,2
14477144,30,2
14477810,29,1
509775961,16,1
251274582,22,1
27712909,23,1
171898849,21,2
171899222,37,2
9257520,28,2
102889303,20,2
102889368,30,2
102892356,21,2
102892550,35,2
353847585,22,1
382007892,18,2
215423889,48,2
215424201,20,2
4795157,34,2
1455156,36,1
14480998,28,1
231611647,27,2
274153755,36,1
274153763,34,2
171911570,44,2
9258093,30,2
102893568,25,2
102893767,33,2
184108083,21,2
353848211,19,1
382013141,20,2
460130882,34,2
215432292,64,2
46451830,35,2
251283568,43,1
231615989,20,2
91031913,26,2
9259494,31,2
353850394,40,2
184110993,65,2
102895590,23,1
4797420,43,2
420884336,26,1
1458534,36,1
141467336,19,2
160413383,22,2
151471383,22,1
14484159,33,2
251285404,62,1
298784605,27,1
91037941,20,2
231624669,36,1
9262613,32,2
198638838,39,1
509825048,24,1
4799681,47,2
382046391,21,1
151475477,24,2
14487658,25,2
46456572,23,2
460154738,31,1
251289861,32,2
298792973,27,2
298793108,21,1
231634397,21,1
27720812,46,2
133698475,19,2
171919663,20,2
9265904,32,1
509830614,17,1
102909142,23,2
20591725,26,2
1460858,33,2
4801009,40,1
151477489,35,2
36052941,74,2
14489406,25,2
420893527,23,1
251300566,29,2
56227513,34,2
325103472,22,1
78442354,20,1
171921023,30,2
353862526,15,1
198654876,33,2
231669345,20,1
509846857,29,2
20594879,30,1
4801837,32,2
1462001,31,2
14491135,32,2
36054035,27,1
133706197,21,1
460176954,18,1
325131790,64,1
251303974,117,2
251316523,25,2
274222889,30,1
151479454,41,1
4804175,48,1
198663430,45,1
14491744,38,1
56229987,22,1
141494097,30,1
420909134,75,1
9271294,39,2
9271508,26,2
36069619,23,2
27729188,26,1
46462036,25,1
160465118,24,2
160465190,24,2
66517989,25,2
78468163,21,1
171937109,20,1
251317303,18,2
509852570,29,1
231675226,17,2
198663836,36,2
4804674,35,2
1464370,32,2
9273029,39,2
298831920,29,2
141499897,19,1
119231015,20,1
119231745,22,1
184147010,19,2
420914804,33,2
46463307,18,1
27735363,29,1
27735764,30,1
102915195,20,2
78470344,31,1
251318803,36,1
4805443,30,1
4805641,29,2
509864060,20,1
215485705,56,1
151487078,21,1
198670293,19,1
231685699,23,1
184152991,24,2
353898792,20,1
274244170,28,2
141503246,21,2
56242525,19,1
66555230,56,2
382111579,96,2
151487777,21,2
325145477,22,1
46469081,26,1
420931574,28,2
509868318,32,2
231696284,21,2
184156274,53,2
141510127,20,1
102946534,28,1
274267883,28,2
460283709,18,2
27741745,29,1
36086523,30,2
160479402,25,2
78473561,24,1
91073984,38,2
91080911,26,1
133724267,19,2
1468228,37,1
1469031,33,1
151492380,21,2
325158341,35,1
119241637,23,2
14506432,31,1
141511280,25,2
353930921,22,2
36090535,36,1
160483442,21,1
20612711,24,1
78483465,26,2
4814602,36,1
382126203,23,2
171958391,20,2
171958410,20,1
151500438,25,2
215500975,20,1
231703947,22,2
460291529,31,2
141515093,22,2
141515980,22,1
66560183,51,1
133727271,23,2
9278869,22,1
420997530,30,1
509898399,34,1
20616689,26,2
20617338,31,1
14511639,72,2
27755143,56,1
184162959,49,1
215502927,18,1
4815020,38,2
4815119,34,2
460306474,25,2
325205596,21,1
9279653,25,1
91095958,25,2
421014127,57,1
198713886,21,2
353962444,26,1
274299038,23,2
46486317,27,1
27756374,34,1
151504344,38,2
9282455,25,1
382165820,47,2
1472555,36,1
421017711,22,1
14515283,28,2
46489797,25,2
20622071,24,1
20622239,30,2
91101859,25,2
251386749,18,1
9282976,26,2
4822945,31,2
133733140,18,2
119263173,23,1
215516737,43,2
141531949,23,1
1473528,26,1
1473592,37,2
231714041,20,2
151506750,96,2
14517467,25,1
102985073,22,1
274307394,19,2
460360537,25,2
509939908,30,2
119265618,34,1
4823348,35,2
56273761,20,1
231715005,25,1
1474524,99,2
27774456,33,1
133737442,33,2
20626394,41,2
160508572,19,2
4824666,28,2
9286576,25,1
274308957,18,2
231715624,19,1
27776936,23,1
151512693,25,2
171966538,20,2
133745682,19,1
20630579,55,2
20631090,35,2
184178323,21,1
184178581,33,1
78525118,20,1
46503685,30,2
36155748,19,1
510092998,20,2
298912368,28,1
160510882,20,1
354012886,19,2
251414116,22,2
119282605,36,2
9288660,26,1
325267700,21,2
1476987,37,2
231721076,30,1
171977644,17,1
14524111,28,2
66581523,21,1
133747221,33,2
46506408,26,1
78527488,30,1
198759946,31,1
103007086,20,1
510100012,23,1
460401108,22,2
298912840,29,2
151516184,23,2
274330065,25,2
119299588,24,2
171987306,29,2
78535170,24,2
103009146,30,1
141546886,27,2
4830856,29,2
4831246,32,1
160515399,21,2
151524976,19,2
298918630,27,2
27783326,38,2
171987525,30,1
14533695,31,2
133750000,21,2
251435146,56,2
36174708,29,1
20639650,27,2
274334330,32,1
103012180,21,1
78537743,27,1
78538036,30,2
215563622,19,2
325286498,24,1
510174857,19,2
198779790,26,2
160516357,39,2
119321180,32,2
354037649,47,1
56291369,21,1
298934661,18,1
133751277,20,2
1480094,35,2
382231517,24,1
20642390,65,1
46517472,25,1
510231835,15,1
160527302,22,2
184218149,19,1
325310392,49,1
36185184,23,2
1481111,36,2
460450118,29,1
133758424,42,2
231745429,19,1
103015937,22,2
421116104,26,2
4835902,26,2
4836156,55,2
4836168,32,2
78549374,49,1
1483275,28,2
274365117,18,1
231746211,23,2
14539924,34,1
354083092,14,2
460471060,27,2
510243174,50,1
382242747,37,1
27795534,32,1
91152834,24,1
1484011,27,2
274366108,26,1
56296749,24,1
172025971,21,2
20645596,32,2
78559795,46,2
14541765,30,1
9303284,30,1
46541726,40,2
133768161,40,2
119361079,30,2
103019979,21,1
421132694,25,2
1485086,29,2
56299656,36,1
172030372,36,1
151539920,27,2
14544375,25,1
231771166,21,2
184234999,37,1
