id,age,sex,city,education_status,relation,relatives,love_relation,sport_fitness,job_money,history_politics,news,friends,followers,avg_likes,posts,avg_views,repost_ratio
28948169,2,2,2,0,0,1,1,0,2,1,1,2,3,1,5,2,7
22128792,2,2,2,0,0,0,1,1,1,1,1,2,3,1,6,1,8
29116393,2,1,2,1,1,1,1,1,1,1,1,2,5,1,5,5,10
22320515,3,1,2,0,0,5,1,0,1,1,0,5,5,2,6,5,5
29361814,3,2,1,0,0,0,2,1,1,1,1,3,4,1,6,2,9
20528966,1,2,1,0,0,1,1,1,1,1,1,5,3,1,6,1,8
22416170,2,1,1,1,0,0,2,1,1,1,1,2,4,1,6,1,10
29776615,3,1,1,0,1,2,3,1,1,1,1,2,1,1,6,1,10
22618432,1,1,2,0,0,0,1,1,1,0,1,3,5,7,2,6,5
22645484,2,1,2,0,0,0,4,1,1,0,1,2,2,1,6,1,10
30227305,2,1,2,0,0,0,2,1,1,1,1,2,4,1,6,3,8
26804488,2,1,2,0,0,0,2,1,1,1,1,3,6,1,6,2,7
21038315,1,2,1,0,0,0,1,0,1,0,1,1,2,1,6,2,9
26907603,1,1,1,0,0,1,1,1,1,1,1,2,2,3,4,6,8
19218814,2,1,1,0,0,0,5,0,0,0,1,1,6,2,2,6,4
30659661,9,2,2,0,0,0,0,1,0,0,4,6,1,2,6,6,8
27197023,5,1,1,3,1,1,1,1,1,1,1,3,3,1,6,1,9
23276196,2,1,1,2,0,2,2,0,1,0,0,2,2,1,5,1,10
21254507,3,1,1,0,0,0,2,1,1,1,1,3,6,2,6,4,5
31236693,2,1,3,0,0,0,2,1,1,1,1,2,6,5,4,6,5
23630385,1,1,1,0,0,0,2,1,1,0,1,2,2,2,5,2,5
21676679,2,2,1,1,1,2,1,0,1,1,1,3,2,1,6,4,2
19921888,2,1,2,0,0,0,2,1,1,0,1,4,4,2,5,3,5
32196253,2,2,1,0,0,0,1,0,0,1,1,2,2,1,6,2,6
28684825,4,1,1,0,0,0,2,1,1,1,1,2,4,2,5,3,9
24280957,1,1,1,0,0,0,3,0,1,0,0,1,2,1,6,2,8
28739093,0,1,2,0,0,1,2,0,1,0,1,1,3,4,2,6,0
29108206,6,1,2,0,0,0,4,1,1,0,1,6,4,1,6,2,10
29108206,6,1,2,0,0,0,4,1,1,0,1,6,4,1,6,3,10
29108206,6,1,2,0,0,0,4,1,1,0,1,6,4,1,6,3,10
18684307,1,1,1,0,0,1,2,1,1,1,1,1,2,1,6,1,10
18720866,1,1,1,0,0,0,2,0,1,0,1,1,3,1,6,1,7
26027969,1,1,1,0,0,0,2,0,1,1,1,2,3,7,3,6,4
26110265,1,1,1,0,0,0,1,0,1,1,1,3,2,3,4,6,3
22527817,2,2,1,0,0,0,1,0,2,0,1,2,4,1,6,2,9
33691041,3,2,1,0,0,0,2,1,1,0,1,5,4,6,1,6,5
26500481,2,2,2,0,0,0,1,1,2,0,1,6,6,8,1,6,2
17304240,1,1,1,0,0,0,2,1,1,1,1,3,4,5,4,6,4
26500468,1,1,2,0,0,0,3,1,1,1,1,2,5,1,6,2,7
26880116,4,2,1,0,1,0,1,1,1,1,1,6,5,2,6,5,7
30414442,2,2,1,0,0,0,1,1,1,0,1,2,2,2,2,6,0
34137921,2,1,2,0,0,0,2,1,1,1,1,2,6,1,6,3,5
13549367,5,1,2,0,0,1,3,0,1,1,1,1,1,1,5,3,8
27389321,2,1,1,0,0,2,1,1,1,1,1,3,4,1,6,2,9
31375133,6,1,3,0,0,0,1,0,0,0,2,4,3,1,6,2,7
27775839,2,2,1,0,0,0,1,1,1,0,1,3,3,1,6,1,4
31408644,1,1,2,0,0,0,1,0,2,0,2,3,3,5,4,6,6
10926751,4,2,1,0,0,0,2,1,1,0,1,2,1,1,6,1,10
28268306,2,1,3,0,0,0,1,1,1,0,2,2,6,5,6,6,2
12625329,2,1,1,0,0,0,1,1,2,0,1,6,6,5,5,6,1
24035160,1,1,1,0,0,0,3,0,1,0,1,1,2,1,4,5,7
32376793,1,2,2,0,0,2,1,2,0,0,0,1,1,1,6,1,10
36056159,3,2,2,0,0,0,2,1,1,1,1,4,3,1,6,2,8
29236360,6,1,2,0,0,0,2,1,1,1,1,2,2,1,6,1,10
29236360,6,1,2,0,0,0,2,1,1,1,1,2,2,1,6,0,10
29279619,2,2,1,1,1,3,1,1,1,0,1,6,5,3,6,2,6
36741349,1,1,1,0,0,0,2,0,1,0,1,2,3,5,4,6,0
29666973,2,2,1,3,0,2,2,0,1,1,1,2,2,1,6,1,3
17312288,9,1,2,0,0,0,2,1,0,1,1,3,1,1,6,2,10
17312288,9,1,2,0,0,0,2,1,0,1,1,3,1,1,6,1,10
37867474,1,1,2,0,3,0,2,1,1,0,0,1,3,7,1,6,0
37837470,2,1,2,1,0,3,2,0,1,1,1,6,6,5,5,6,1
37926837,2,1,1,0,0,0,1,1,1,0,0,2,2,5,1,6,6
38030961,1,2,2,1,0,0,1,1,3,0,0,4,2,2,5,5,5
21109232,1,1,1,0,0,0,1,0,1,1,1,6,4,1,6,1,9
17588628,3,2,1,0,0,0,1,1,1,0,1,3,2,3,5,5,4
38488151,2,1,1,0,0,0,2,1,1,2,1,4,6,3,6,6,5
23400895,9,1,2,0,0,0,1,1,1,1,0,3,2,1,6,1,8
38809425,3,1,2,0,0,0,3,0,1,0,1,6,6,1,6,5,10
27985305,1,1,1,0,0,0,2,0,1,1,1,2,4,7,4,6,4
35218023,3,1,3,0,0,0,3,1,1,1,1,6,6,2,6,6,8
39799483,5,1,2,0,0,0,1,1,1,1,1,4,2,1,6,1,10
32565888,3,1,1,0,4,2,1,0,1,0,0,1,2,1,5,2,4
41061283,3,1,3,3,0,0,1,1,1,1,1,3,6,2,6,5,5
36775728,2,1,1,0,0,0,2,1,1,1,1,3,3,1,6,2,10
5933981,9,1,2,0,0,0,2,1,1,1,1,3,3,1,6,1,10
24848294,2,1,2,0,0,0,1,0,1,1,0,1,1,1,6,3,6
41685595,1,1,2,0,0,0,1,0,0,0,1,2,2,6,4,6,4
37333991,2,1,1,1,0,1,2,1,1,1,1,2,5,1,3,5,7
37362697,8,1,2,0,1,4,1,1,1,1,1,1,1,1,6,2,10
22715836,1,1,2,0,0,0,1,0,1,1,1,1,5,4,2,6,3
42700173,2,1,3,0,0,0,1,0,1,0,1,1,5,0,1,6,10
30295685,2,2,3,0,0,0,2,1,1,1,1,1,5,1,6,1,9
34030578,2,1,1,0,0,0,1,0,2,0,1,3,3,3,5,6,2
34007791,2,1,1,0,0,0,2,1,1,1,1,6,5,2,6,5,7
21049308,2,2,1,0,0,0,3,0,1,1,1,1,2,1,5,2,7
34044375,1,2,1,0,0,0,2,1,1,1,1,3,1,1,6,1,10
43249451,1,2,1,3,0,7,1,0,1,1,1,3,2,7,2,6,3
21221387,3,2,3,3,4,2,1,1,1,1,1,5,2,2,6,3,6
43395485,2,1,1,0,0,1,2,1,1,1,1,2,6,2,4,6,3
30678823,2,1,1,1,0,2,1,1,1,1,1,3,5,1,6,1,8
9167687,2,2,1,1,0,2,1,1,1,0,1,6,3,1,6,1,7
38966168,2,2,1,0,0,0,2,1,1,1,1,4,2,2,5,6,5
44010249,5,1,1,0,0,0,1,1,1,1,2,1,2,1,6,1,7
44155911,3,2,1,0,0,0,2,1,1,0,1,3,1,1,4,6,5
45691250,0,2,2,0,0,0,1,1,0,1,1,1,3,2,2,6,9
29049979,2,1,2,1,0,0,2,1,1,1,1,2,3,3,5,6,6
36769371,1,2,2,1,0,0,1,0,1,0,1,3,1,7,1,6,0
29406407,1,2,1,0,0,0,2,0,1,1,1,3,1,1,4,6,5
41289045,2,2,1,0,0,0,2,1,1,1,1,3,3,4,5,6,1
41685624,1,1,1,1,0,1,3,0,1,1,1,2,2,3,3,6,2
47151585,1,1,1,0,0,3,2,1,1,2,1,2,5,3,2,6,0
41903125,1,2,1,0,0,0,1,0,1,0,1,2,1,1,5,5,8
30143808,2,1,1,3,1,0,1,1,1,1,1,6,6,4,4,6,8
17397118,2,2,1,0,0,0,2,1,1,1,1,5,2,2,5,5,5
43011377,2,2,1,0,0,7,1,1,1,1,1,6,6,3,6,5,8
43558447,2,1,2,0,0,0,1,0,2,0,2,1,6,7,1,6,0
49046727,2,1,3,1,3,2,2,1,1,0,1,3,4,1,6,2,9
44211809,2,2,1,0,0,0,2,1,1,1,1,4,1,1,5,2,9
34943806,5,1,1,0,0,0,2,0,0,0,0,2,1,4,5,6,4
17914852,3,1,2,0,0,0,3,1,1,1,1,6,6,2,6,5,6
49217133,4,1,2,0,0,2,4,1,1,0,1,4,6,1,6,2,9
39595751,0,1,1,0,0,0,3,1,1,1,1,3,3,1,6,2,9
49496336,1,2,2,3,0,0,2,1,1,0,1,3,2,3,4,6,5
39659286,2,2,1,0,0,0,1,0,1,1,0,2,3,1,6,3,9
16463997,3,2,1,0,0,0,1,1,1,1,1,3,1,1,6,2,9
45287916,2,2,2,0,4,1,2,1,1,1,1,2,2,1,5,3,8
45632359,1,2,2,0,0,0,2,0,0,1,1,1,1,1,1,6,9
45762610,1,2,1,0,0,1,1,1,0,0,0,3,2,1,5,5,6
45795046,1,2,1,0,0,0,2,0,1,1,1,2,2,1,6,1,9
50432879,3,1,1,0,0,0,3,1,1,1,1,5,5,4,6,6,7
36854789,6,2,2,1,1,1,1,0,1,1,1,2,1,1,2,6,5
50659650,3,1,2,0,0,0,1,1,1,1,1,3,6,1,6,2,10
50670389,1,1,1,0,0,0,4,0,1,0,1,1,3,4,1,0,7
41514576,8,1,1,0,0,1,1,1,0,1,4,1,2,3,1,3,2
51126782,1,2,1,0,0,0,2,1,1,1,1,3,6,3,1,6,6
33747635,6,1,1,3,1,1,1,2,0,1,1,1,2,1,5,5,1
47867177,8,2,1,0,4,0,1,0,2,1,0,1,1,1,6,1,10
42929927,1,2,1,0,0,0,2,0,1,1,1,1,1,1,4,0,9
30402936,1,2,3,0,0,1,2,0,1,0,1,1,2,1,1,6,10
48585894,2,1,1,3,0,3,4,1,1,1,1,1,6,1,6,1,9
35520218,3,1,2,0,0,1,1,0,0,1,1,1,1,1,4,6,10
53380877,1,2,3,0,0,0,2,1,1,1,1,2,4,4,3,6,5
45369776,1,1,2,0,0,0,2,1,1,0,1,2,4,7,3,6,2
50293865,11,1,1,0,0,0,2,1,1,1,1,1,1,1,6,1,7
45820562,1,1,1,0,0,0,3,1,1,1,1,6,4,1,6,2,10
50477547,2,1,2,0,0,0,2,1,1,1,1,2,3,1,6,1,9
54061415,1,1,1,1,2,2,2,1,1,1,1,2,5,6,4,6,6
41478439,8,2,2,3,1,0,1,0,1,2,1,3,2,1,6,2,7
50908262,1,2,1,0,0,0,2,1,1,0,1,1,1,2,2,6,7
29953646,8,2,2,0,0,0,1,1,1,1,1,2,1,1,5,3,10
54853866,1,2,2,0,0,0,1,2,1,1,1,3,2,1,1,6,10
54965028,1,1,2,0,0,0,2,0,0,1,1,3,1,1,5,5,8
51647380,1,1,1,0,0,0,2,0,0,1,0,2,2,3,5,6,2
30545690,1,1,1,0,0,0,2,1,1,1,1,3,3,3,5,6,3
30903333,3,1,1,0,0,0,2,1,1,0,1,3,3,1,6,1,9
43662817,2,2,2,0,0,0,2,1,1,1,1,3,5,2,5,4,2
43685026,1,1,1,0,0,0,2,1,1,0,1,1,3,4,2,6,2
55781618,1,1,1,0,0,0,2,0,1,1,1,6,6,3,6,5,7
34679880,8,1,2,0,0,0,1,1,1,1,1,1,1,1,5,4,9
34747120,2,1,1,0,0,4,3,1,1,1,1,3,6,1,6,1,10
34747120,2,1,1,0,0,4,3,1,1,1,1,3,6,1,6,0,6
56166546,1,1,1,0,0,0,0,0,0,0,5,1,3,5,1,6,2
56190732,2,1,2,1,4,2,2,1,1,1,1,6,6,4,4,6,9
49348349,7,1,2,0,0,0,3,1,1,1,1,2,2,1,6,1,10
57320370,2,1,2,0,0,0,4,1,1,0,1,3,5,1,6,2,9
53565282,8,1,2,0,0,0,2,1,1,1,1,2,1,2,5,5,3
40468733,1,1,1,0,0,0,2,1,1,1,1,2,4,2,3,6,10
50310524,7,1,3,0,0,0,1,1,1,1,1,4,2,1,6,3,8
18573323,3,1,1,0,0,0,2,0,2,1,0,2,2,1,6,1,6
45990942,1,1,2,0,0,0,1,0,1,1,0,1,2,1,4,3,9
54100089,2,1,1,0,0,2,1,1,1,1,1,3,5,7,4,6,2
58300063,2,2,2,0,0,0,2,1,1,1,1,4,2,2,4,4,6
33305051,2,1,1,0,0,4,2,1,1,1,1,1,1,5,2,0,0
58390309,2,1,1,1,2,0,2,0,0,1,1,2,4,2,6,3,6
58758101,8,1,2,0,0,0,1,1,1,1,1,2,3,1,6,2,9
51344613,2,1,1,0,0,0,2,0,1,1,1,5,3,3,5,6,7
58985621,2,2,2,0,0,0,4,0,1,0,0,1,1,1,4,0,8
59310429,1,1,2,0,0,0,1,1,1,1,1,6,4,5,5,6,2
51711708,1,1,1,0,0,0,1,3,0,0,2,2,2,7,1,5,0
51783592,3,1,1,0,1,0,2,1,2,1,1,1,5,5,3,6,2
55687174,1,2,1,0,0,0,2,1,1,1,1,2,4,5,1,6,3
43776645,1,2,2,0,0,0,2,1,1,1,1,2,2,3,3,6,3
56162779,2,2,3,0,0,6,2,0,1,1,1,1,1,1,4,3,6
61107792,2,1,3,0,0,0,2,1,1,1,1,1,4,1,2,6,7
56883590,3,1,1,0,0,0,2,1,2,1,1,4,5,2,6,1,8
61185117,1,2,1,0,0,0,3,0,0,1,1,1,1,1,6,1,9
61604127,2,2,3,1,1,1,2,1,1,0,1,2,2,1,5,5,5
61626491,2,1,2,0,0,0,1,0,1,1,1,1,4,1,4,6,5
58035476,3,2,2,3,0,0,1,1,1,1,1,5,2,1,5,4,2
41124470,1,1,1,1,0,6,2,1,1,1,1,4,5,2,6,3,9
62536962,2,1,1,0,0,0,1,1,2,0,1,5,6,1,6,2,6
54331379,3,1,1,0,0,0,2,1,1,1,1,2,1,1,6,5,9
58353559,2,1,2,0,0,0,4,1,1,0,1,3,3,7,2,6,4
54484498,1,2,1,0,0,0,1,0,0,0,0,2,1,1,5,2,9
62713187,2,1,3,0,0,0,1,0,1,1,1,2,3,1,6,2,9
54611059,2,1,2,0,0,0,2,0,1,0,1,1,2,1,4,6,8
54599414,1,1,1,0,0,0,2,1,1,1,1,3,3,5,5,5,4
47139511,1,2,2,0,0,0,2,0,0,1,1,2,6,5,4,6,3
41929437,3,2,3,0,4,0,2,1,1,1,1,2,1,1,6,1,10
63230719,2,2,1,1,1,1,1,1,1,1,1,6,5,3,6,6,4
21092853,4,1,2,3,0,4,2,1,1,1,1,3,6,1,6,1,7
64277340,5,2,2,0,0,0,3,1,1,1,1,3,1,1,1,6,10
59758824,1,1,2,0,0,0,2,1,1,1,1,2,5,7,2,6,0
64312160,1,2,3,0,0,0,1,0,1,0,1,6,6,2,3,6,10
44300539,1,2,2,0,0,0,2,1,1,1,1,5,6,8,2,6,3
21593591,3,2,1,0,0,0,1,2,1,0,1,2,1,1,4,0,2
56384449,1,1,1,0,0,0,3,0,1,0,1,2,3,2,6,6,2
49503636,3,2,2,0,0,0,1,0,1,1,1,2,3,1,6,1,10
56914556,3,1,1,0,0,0,1,1,1,1,1,1,1,1,5,1,10
49848458,3,2,2,0,1,2,1,1,1,1,1,2,1,1,5,3,10
65786650,1,1,3,1,0,2,1,0,1,1,1,2,1,1,6,2,6
57338606,4,1,1,0,0,0,2,1,1,1,1,5,2,1,6,1,9
45470565,1,1,1,0,0,0,1,1,1,1,2,3,3,3,5,3,8
53637372,2,1,3,0,0,0,1,0,1,0,1,3,6,1,6,2,8
57644104,5,1,2,0,0,0,4,1,1,1,1,4,2,2,6,5,4
66292210,1,2,1,1,0,0,1,1,1,1,1,3,1,1,6,2,10
18552654,2,2,1,1,0,2,1,1,1,1,1,3,2,1,5,4,10
62490096,4,1,2,0,0,0,2,1,0,1,2,2,2,1,4,3,8
58322306,2,1,1,0,0,0,2,0,1,0,0,5,5,5,5,5,8
37247048,2,1,1,0,0,0,2,1,1,1,1,1,1,2,1,5,8
63021567,1,2,1,0,0,1,2,1,1,1,0,1,2,1,1,5,4
51067963,2,1,2,3,4,7,2,1,1,1,1,5,5,1,6,2,10
67337559,1,1,2,0,0,0,2,1,1,1,1,2,4,2,6,5,5
58795480,2,1,1,0,1,4,3,1,1,1,1,3,4,1,6,2,10
63283123,1,1,1,0,0,3,2,0,0,0,1,1,2,2,5,4,9
30307872,3,1,1,0,0,0,2,1,1,1,1,5,5,2,6,5,5
55417414,2,2,2,0,0,2,1,0,1,1,1,3,1,4,1,6,5
60055866,4,1,3,0,0,0,2,1,1,1,1,4,4,1,6,2,10
64634961,2,1,1,0,0,0,1,0,1,1,1,3,3,1,6,1,8
68954958,3,1,1,2,4,4,2,1,1,1,1,4,5,2,6,5,9
68955032,1,1,1,0,0,0,1,0,1,1,0,3,2,1,6,1,9
69440275,2,2,1,2,2,0,1,0,1,1,1,6,4,1,4,6,8
39497988,2,1,1,0,0,0,1,1,1,0,1,6,6,1,6,1,9
65155058,2,1,2,1,0,2,4,0,0,0,0,1,2,2,4,6,2
65225471,2,2,3,0,0,0,2,0,1,0,1,1,1,1,4,2,10
70190772,2,1,2,0,0,0,2,1,1,1,1,2,5,1,6,1,9
65871144,2,1,1,0,4,2,0,0,1,1,1,2,3,2,6,2,9
66213236,1,1,1,0,0,0,2,0,1,0,1,2,2,2,1,6,8
62145270,4,2,2,0,0,0,1,1,1,1,1,1,3,1,6,4,1
71216659,5,2,2,0,0,0,0,0,0,5,1,1,0,3,2,3,1
71225185,2,2,1,0,0,0,2,1,1,1,1,2,2,1,5,3,8
62566251,1,1,2,0,0,0,2,1,1,1,1,3,4,6,5,6,4
71362937,1,1,1,0,0,0,1,0,1,1,1,2,1,5,2,6,4
58493503,3,2,3,0,0,0,1,1,2,1,1,4,3,1,6,3,1
71994892,1,2,1,0,0,0,1,1,1,0,1,6,4,1,6,2,9
72233349,2,1,2,0,0,1,1,0,1,2,1,6,4,1,6,1,6
67911973,1,1,3,0,0,0,2,1,1,1,1,2,3,1,5,3,9
55631997,7,1,2,0,0,0,1,0,0,5,1,6,6,8,6,6,7
73416007,1,2,1,0,2,2,2,2,1,1,1,2,4,5,3,5,5
73575357,4,1,1,0,2,3,1,1,1,1,1,1,2,1,5,2,6
73755053,2,2,1,0,0,0,2,1,1,1,1,4,4,4,4,6,8
60843028,1,1,2,0,0,0,2,1,1,1,1,3,5,1,6,1,9
60933290,9,1,2,0,0,0,2,1,1,1,1,2,2,1,6,2,8
65305480,2,1,1,0,0,0,2,0,1,0,1,2,2,1,6,2,6
75261712,2,1,2,0,0,4,1,1,1,1,1,6,5,1,6,4,7
75253557,1,1,1,0,0,0,3,1,1,0,0,1,1,2,5,0,9
28586831,2,1,3,1,4,1,1,0,1,0,1,3,3,2,5,5,4
36087832,3,1,1,0,0,0,2,0,1,1,1,3,2,1,6,1,10
65742989,1,1,2,0,1,5,2,1,0,1,1,1,5,1,6,1,10
65742989,1,1,2,0,1,5,2,1,0,1,1,1,5,1,6,0,10
53583798,4,2,3,4,4,1,2,1,1,1,1,2,1,1,5,2,4
70497155,3,2,1,0,0,0,1,2,1,1,1,3,1,4,1,0,0
65969381,1,1,2,0,0,0,1,1,1,1,1,4,4,7,4,6,1
36232617,2,1,3,0,0,0,2,1,1,0,1,1,4,1,4,5,5
70594475,2,1,2,0,0,0,2,1,1,1,1,2,4,1,6,2,10
70751782,8,1,2,0,0,0,4,1,1,1,1,2,1,1,6,1,10
58243973,3,1,3,0,0,0,2,1,1,0,1,2,2,1,6,1,8
71289337,1,1,2,0,0,1,2,1,1,1,1,2,3,2,2,6,10
77001633,1,1,2,3,4,0,1,0,1,1,1,2,2,1,6,4,9
67124797,1,2,2,3,0,0,2,0,1,1,1,1,1,1,6,3,8
67419311,3,1,2,0,0,0,2,1,1,1,0,4,3,1,5,1,5
77614762,1,1,1,0,2,0,1,0,1,0,1,5,6,5,6,6,7
55185931,1,2,2,0,0,0,1,1,1,1,1,6,4,1,6,2,9
77714450,1,2,3,0,0,0,1,0,1,1,1,2,2,2,1,6,10
55195473,1,1,1,3,1,5,2,0,1,1,1,5,4,1,6,2,10
77809488,3,1,1,0,0,6,1,1,1,1,1,2,1,1,6,4,5
55584173,3,1,3,0,0,0,4,1,1,0,1,2,0,1,6,1,9
68322895,2,1,3,0,4,0,1,1,1,1,1,6,6,3,6,5,7
60072091,1,1,1,0,0,6,1,1,1,1,1,6,3,1,6,2,10
68572425,4,1,3,0,0,0,2,1,1,1,1,2,3,1,6,1,10
68641936,9,1,2,0,4,0,2,1,1,1,1,2,1,1,6,2,9
73707001,1,1,1,0,0,0,2,1,1,1,1,6,6,1,6,2,9
79713679,1,1,2,0,0,0,2,0,1,1,1,2,5,2,6,2,7
49737562,1,2,1,0,1,4,2,1,1,1,1,1,2,1,1,3,8
69911542,2,1,1,0,0,0,1,1,1,1,1,3,4,5,4,6,3
69943131,6,1,1,0,0,0,2,1,1,1,1,1,2,1,6,1,10
58191956,1,2,2,0,0,0,2,0,1,1,1,3,2,1,6,1,10
24742169,2,1,1,0,0,0,1,1,0,0,2,1,3,2,5,6,2
71004018,2,2,1,0,0,0,2,1,1,1,1,3,4,6,1,6,3
50587618,3,1,1,3,0,0,2,1,1,1,1,5,6,2,6,6,5
62458151,2,2,1,0,0,2,1,1,1,1,1,2,3,1,5,2,9
66637035,1,2,1,0,0,0,1,1,2,1,1,1,5,1,6,1,9
82112829,3,1,1,0,1,3,4,1,1,1,1,6,5,1,6,3,10
76961698,7,2,2,0,0,0,2,0,1,1,1,1,1,1,6,1,9
82682891,1,1,2,0,0,0,2,1,1,1,1,2,5,4,2,6,0
82714146,2,1,1,1,4,3,3,1,1,1,1,6,4,4,6,3,4
47635852,2,2,1,0,0,0,2,1,1,0,1,2,3,1,6,1,9
77663830,1,2,2,0,0,0,2,1,1,1,1,1,6,8,1,6,3
77645287,2,1,1,1,1,2,2,1,1,1,1,2,3,1,5,5,6
83396802,2,1,1,0,0,0,1,1,1,0,1,2,1,2,4,3,3
59555848,1,2,1,0,0,3,1,1,1,1,1,3,1,1,5,1,9
56019664,1,1,1,0,0,0,2,1,1,0,1,3,5,1,6,1,9
84314054,3,2,1,0,4,0,1,0,0,1,0,1,1,1,6,1,8
73867493,1,1,2,0,0,0,2,1,1,1,1,3,4,6,4,6,4
56471978,4,1,1,0,0,0,1,1,1,1,1,2,4,1,6,1,10
84860418,2,2,3,1,0,3,1,1,1,0,2,1,2,5,1,6,0
35221977,2,2,3,0,0,0,3,0,1,1,0,2,2,1,5,2,9
49714983,1,1,1,0,0,0,2,1,1,1,1,2,3,5,4,6,3
80325479,1,2,1,0,1,0,2,1,1,1,0,1,1,1,5,1,10
85385604,6,2,1,0,0,0,2,1,1,1,1,4,1,2,5,6,5
80401138,1,1,1,0,0,0,1,1,1,1,1,1,2,4,1,6,7
65464169,2,2,3,0,0,0,2,1,1,0,1,3,1,1,6,1,8
24114277,4,2,1,0,0,0,2,1,1,1,1,1,3,1,5,4,9
75617711,1,1,1,0,0,1,3,1,1,0,1,3,5,3,1,6,10
81761257,1,1,1,0,0,1,1,0,2,0,1,5,4,2,4,6,4
81788432,1,2,2,0,0,0,2,0,0,0,1,1,5,3,1,6,0
81801034,3,2,3,0,0,0,2,0,1,1,1,1,1,1,6,1,10
86806878,1,2,2,0,0,0,2,0,2,0,1,2,6,3,1,6,7
82287974,4,2,3,0,0,0,2,1,1,0,1,1,1,1,6,1,10
76886376,3,1,2,0,0,0,3,1,1,0,1,1,1,1,6,1,10
87804703,2,1,1,0,0,0,1,1,1,1,1,2,3,1,6,1,7
37901091,2,1,1,0,4,1,2,0,1,0,1,1,3,1,6,3,8
83005403,1,1,1,0,0,0,1,0,1,0,1,2,2,5,2,6,3
78728958,1,2,3,0,3,3,2,1,1,1,0,4,2,3,1,6,8
52204712,2,1,3,0,0,0,1,1,1,0,0,3,4,2,6,2,6
73196352,0,1,2,0,0,0,3,1,1,0,1,2,4,7,2,6,0
73223987,1,1,1,0,0,0,1,1,1,1,1,5,2,7,4,6,4
89686293,1,1,2,0,0,0,2,1,1,1,1,1,4,1,4,6,10
89898382,1,2,2,0,0,0,1,0,1,1,1,2,1,6,3,6,1
89842039,2,1,1,0,0,0,1,0,1,1,1,5,5,1,6,3,5
79662932,1,1,1,3,1,3,1,1,1,1,1,5,5,1,6,1,9
85695331,1,2,2,0,0,0,2,0,1,0,0,1,1,1,1,4,10
85783703,1,1,1,0,0,0,2,0,1,1,1,3,2,3,4,6,4
75514211,9,1,2,0,0,0,1,1,1,1,1,1,1,1,6,1,10
53740656,2,2,2,0,0,0,1,3,0,0,1,1,5,7,1,6,0
81691633,1,2,1,0,0,0,2,1,1,1,1,2,2,1,5,3,6
82162582,1,1,1,0,0,0,3,0,1,0,1,1,2,2,2,6,8
82195562,1,1,1,0,1,0,5,0,0,0,0,2,4,4,3,6,6
67073132,9,2,2,0,1,1,2,1,1,1,1,3,1,1,6,2,10
93088486,2,2,2,1,0,3,5,0,0,0,0,2,3,3,5,6,4
87788793,5,1,1,0,0,0,3,1,1,1,1,2,2,1,6,1,10
63388033,2,2,2,1,2,3,1,0,1,1,1,1,1,1,6,1,10
93675288,1,1,2,0,0,0,2,1,1,1,1,1,3,3,4,6,6
93748906,1,1,2,0,0,0,2,1,1,1,1,1,4,5,4,6,2
88945923,1,1,1,0,0,0,1,1,1,0,0,2,2,5,2,6,5
84092567,1,1,1,1,0,3,3,1,1,1,1,3,4,1,6,1,10
95124337,1,1,2,0,0,0,2,1,1,1,1,3,2,3,2,6,7
95243540,1,1,3,0,0,0,2,0,1,1,1,2,6,3,5,6,4
95330661,2,1,2,0,4,0,1,0,1,1,0,2,2,1,5,5,8
95373719,2,1,2,1,0,0,2,0,1,1,1,1,2,4,3,6,6
65590365,1,1,1,0,0,0,2,0,1,1,1,3,3,1,6,3,10
86155035,6,2,2,0,0,0,2,0,0,1,1,1,1,1,4,2,10
91505932,4,2,1,0,0,0,2,1,1,1,1,2,2,2,5,3,1
76365802,2,1,2,0,0,0,4,1,1,0,0,2,5,2,6,4,5
87002825,2,2,2,0,0,0,1,0,1,0,0,3,1,1,6,1,10
87595942,3,1,2,3,4,1,1,1,0,1,1,2,3,1,6,2,9
97161817,2,2,1,0,0,7,2,0,1,1,1,1,3,1,6,1,7
97561706,1,1,2,0,0,0,1,1,1,1,1,4,6,5,5,6,8
55172265,2,2,2,0,0,0,2,1,1,1,1,2,2,1,5,1,9
93481347,8,1,2,0,0,0,3,0,1,1,1,1,1,1,6,1,4
97701231,6,1,2,0,4,7,2,1,1,0,1,5,5,1,6,1,10
97725454,2,2,1,1,0,0,1,0,1,1,1,3,3,1,6,1,10
98154965,2,1,2,0,0,0,1,1,1,0,0,1,2,3,4,5,2
83763637,2,2,1,1,2,1,2,0,1,1,1,2,2,2,4,6,4
98247179,2,1,1,0,0,0,1,1,1,0,1,1,4,1,4,6,10
88730866,1,1,1,0,0,2,2,0,1,1,1,3,3,2,5,5,9
98367201,5,2,1,0,1,2,1,1,1,1,1,1,1,1,4,2,0
98832034,2,1,1,0,4,2,1,0,1,0,1,3,2,1,6,1,10
79472266,2,1,1,1,0,0,1,1,1,1,1,5,4,2,6,5,7
94984214,1,1,1,0,0,1,2,1,1,0,1,1,2,1,5,3,8
79669302,5,1,1,3,0,0,1,1,1,1,1,2,4,1,6,5,8
56455430,1,1,2,0,0,0,2,1,1,1,1,2,3,5,3,6,4
90055222,6,2,3,0,0,0,2,1,0,1,1,6,1,5,4,6,8
95486245,2,2,1,0,0,0,1,1,1,1,1,2,2,5,2,6,5
85377209,1,1,2,0,0,0,2,1,1,1,1,1,3,3,6,2,4
