A,C,D,H,I,O,T
adult,none,0.0,none,111.884120693632,161.272848825479,399.382416462522
adult,none,0.0,none,126.600797382633,153.587837930149,412.119638476407
young,none,0.0,none,129.752944872695,48.7982916208341,311.117667509901
adult,none,4.3905391225176,any,1418.13737095055,149.185945808833,1717.06445489322
adult,none,2.478463379567,any,832.257216919885,174.666826876534,1147.11208211695
adult,none,0.0,none,53.2431114160087,200.301673559118,371.707134770145
old,none,0.0,none,129.406819569861,339.611315049216,611.77907123651
adult,none,0.0,none,99.4221977338166,186.796971741299,420.886941124212
old,mild,0.0,none,19.462506764897,394.195214876848,560.966981114808
young,none,0.0,none,149.097645975448,59.0630611323481,342.071645907143
adult,none,0.0,none,67.3135599929224,184.071984323585,393.020184897508
young,none,0.0,none,98.5466953406774,41.3497415341387,250.335539905937
adult,none,0.0,none,91.5699823603514,176.814689954784,417.791759557714
old,mild,0.0,none,23.5971002627434,333.270176585428,502.302494857538
young,none,0.0,none,114.644437627853,61.6240081979573,307.254760199835
young,none,0.0,none,51.8813907988722,57.9826645706453,246.966867134205
adult,none,0.0,none,127.087497335068,159.463009659961,419.790262574043
old,mild,6.5503709809497,any,3596.48241267203,368.386617212662,4171.0386265534
adult,severe,0.0,none,-165.413406509585,159.380620860342,93.8856076503828
adult,none,3.26455344300037,any,1036.05301057423,191.453056293769,1384.47662690289
adult,mild,0.0,none,132.815690230807,162.922045205922,432.128229168284
adult,none,0.0,none,104.606158946336,183.977329706995,427.980023457496
young,none,0.0,none,129.642966468928,60.4584724771826,316.536042966033
adult,none,0.0,none,108.053831583425,200.682216446897,435.412138045756
adult,none,0.0,none,80.2144448947029,186.53658047882,401.000972459941
adult,none,0.0,none,98.0063624281788,209.570396524612,433.711424128038
old,mild,0.0,none,147.326481771373,358.011973139953,648.137884437357
adult,none,3.83802846511636,any,1252.06874917811,169.423524221597,1567.71884137269
old,mild,5.56464923326381,any,3181.24848707319,306.492551989079,3698.17765900871
adult,none,4.13300383599649,any,1371.22990023822,174.569853211294,1696.04043459001
adult,none,0.0,none,119.245742643828,175.681055783804,428.766085136247
adult,none,0.0,none,88.9718667497618,211.954314318687,413.480397222966
adult,mild,4.25992575230721,any,2536.34824235969,172.378262107218,2895.87854155604
young,none,0.0,none,116.143243612172,55.3052770923933,287.617704066563
adult,mild,0.0,none,-18.5111121166145,170.80293126759,270.307082754457
adult,none,0.0,none,120.108534894851,198.88667474354,447.637815854199
young,none,0.0,none,108.432344319137,60.2370595501748,300.922445223976
young,none,0.0,none,150.54632417298,56.1854690263931,339.307599805657
old,mild,0.0,none,140.347493460378,387.659547158288,691.208903129619
adult,none,0.0,none,127.372416535924,199.675969110758,460.332510994946
young,none,0.0,none,108.083840211127,44.7868211565549,286.810825411267
adult,mild,4.19780308898687,any,2384.42572080262,142.776070013188,2700.44423656421
adult,none,0.0,none,103.535886992306,160.054585917254,420.683482262741
adult,none,0.0,none,86.4829321154295,177.05877680839,390.198067749316
adult,none,0.0,none,107.33731596426,168.323530146398,402.64943965215
adult,none,4.03655127367683,any,1312.59149202658,189.909929291184,1658.94419842089
adult,none,0.0,none,134.596835671817,205.163036781351,483.238502104243
adult,none,0.0,none,51.3618708323551,201.345284662742,368.253721783768
adult,none,0.0,none,117.473822349091,169.90653941983,425.339186828014
adult,none,0.0,none,117.902283054395,202.323016886734,454.249291048287
young,none,0.0,none,113.304390650862,64.7113628675719,303.827724089065
young,none,0.0,none,56.4494793029498,46.877804000757,228.700346491457
adult,none,0.0,none,151.843672848783,200.991782490487,471.894167678179
adult,none,0.0,none,125.469261223186,206.615432209551,454.567960378789
adult,mild,4.03087401545595,any,2369.54814302582,155.077060870576,2678.49816222239
adult,mild,4.17634004602785,any,2402.68954662765,223.146882014008,2787.60527719038
young,none,0.0,none,156.801698315103,59.5111931872617,345.298872035761
young,none,0.0,none,109.614368647939,58.3393340878876,289.823151210934
old,none,0.0,none,68.5975930713798,280.782307023616,505.402281788039
young,none,1.15888559860053,any,439.191469140951,76.0137490404838,655.296366084211
young,none,0.0,none,101.747386902246,68.4430595789177,297.807045865003
old,none,0.0,none,105.862448607797,446.043731229139,702.629653458594
adult,mild,0.0,none,43.7888413780843,159.498086622236,326.066565292642
young,none,0.0,none,156.812074635973,60.2025020661602,328.804091418977
adult,none,0.0,none,119.463239079929,185.345357046747,443.678843195156
adult,none,0.0,none,90.8630819919638,173.337956141288,402.153237704311
old,mild,0.0,none,126.88702702943,295.376278945957,572.156093056312
adult,severe,0.0,none,87.3151953450674,180.29418227417,389.808833331998
adult,none,0.0,none,117.635305688329,176.921326470003,424.183734805904
old,mild,0.0,none,130.543677131454,378.484340224937,632.338873621118
adult,none,0.0,none,106.369471041671,178.540780916555,412.135271093042
young,none,0.0,none,79.1637560930634,64.2053831638096,277.520381266088
adult,none,0.0,none,101.584814159443,190.933660760089,435.71492154024
adult,none,2.60568998987332,any,848.082821134548,194.175460601454,1193.62182770552
adult,none,4.31429204089078,any,1436.83250948073,214.680419086818,1830.7479589899
young,none,0.0,none,137.643891651513,57.7493292808876,316.070496433397
adult,none,2.70192511236211,any,897.189188650718,212.605441283754,1250.68339377787
young,none,0.0,none,63.9439568826157,60.025013964255,228.548225403399
young,none,0.0,none,94.8129241631204,48.9784158967327,259.760665354016
young,mild,0.0,none,158.088109087532,50.7851589587504,328.598141888851
adult,none,3.65397540433455,any,1156.04321357806,194.322243192522,1518.5215997983
young,mild,1.46725147773222,any,863.135061096865,69.5343024503095,1072.15937223205
adult,none,0.0,none,91.7667597759858,206.934162440412,440.406058447929
young,none,0.0,none,150.460287674849,63.8084355294412,344.525535829385
adult,none,0.0,none,147.787748401616,181.012342305585,458.357941044962
adult,none,0.0,none,129.299059942358,161.716076558606,425.313341423863
adult,mild,3.71393388379544,any,2102.98788559089,208.296901849953,2498.29792372019
old,mild,7.06435055972698,any,4020.85166326008,303.525167371251,4520.70202758843
adult,none,0.0,none,144.558644300478,171.042095632256,434.861414868537
young,none,0.0,none,81.2830927689328,48.4096302333925,254.239845620497
adult,none,0.0,none,83.4358184683856,226.370722303919,439.267085441549
adult,none,0.0,none,92.407349002056,156.630946843359,375.769463351595
young,none,0.0,none,124.004343269755,67.4047933172735,306.151423182995
young,none,0.0,none,107.67347414893,60.114830729542,291.504902370194
young,none,0.0,none,126.506017389328,55.6244736925715,302.476536400362
young,none,0.0,none,100.518329083092,64.3725001467378,298.479690794914
young,none,0.0,none,101.831683584843,56.2637976836819,262.728666128936
old,none,6.53053559228806,any,2056.00016701335,353.406981365452,2577.31486847409
old,mild,0.0,none,99.1267157637179,263.629049281954,497.837583160321
adult,none,0.0,none,77.5312864275577,175.71462455426,384.613242291513
old,mild,0.0,none,160.734424886412,343.077553449195,635.786120086145
young,none,0.0,none,86.2530637753336,38.7627188985627,237.680801314251
adult,severe,0.0,none,259.40587620658,182.085798645538,573.305102692777
adult,mild,0.0,none,63.9866373864478,200.457018498771,413.727959520388
adult,none,0.0,none,69.9134771225569,176.386660744086,386.698611274097
adult,none,0.0,none,160.498026398489,193.620875561331,464.725378217512
old,none,5.27691703361011,any,1713.65545113929,395.570943346589,2271.25779945086
adult,none,3.54247296067515,any,1142.53792715021,184.829585163275,1483.10021330648
adult,none,0.0,none,68.0661680143001,221.433956506824,426.450825466557
young,none,0.0,none,127.403716447911,72.7741300148232,321.864169078654
adult,none,0.0,none,115.967946928017,169.403276123877,431.91357140601
young,none,0.0,none,108.847731461175,64.9225434609622,284.974110504197
young,none,0.0,none,108.572177381664,56.3381834952163,295.780609857637
old,none,7.55508970710819,any,2367.81843921514,345.387720512191,2895.37029223887
young,none,0.0,none,121.352071884316,67.1126925868482,311.682849128929
adult,none,0.0,none,107.035044921051,194.1611643798,424.97368773903
young,none,-0.10365057862224,any,57.5538905896767,39.3522975223197,226.557156042853
adult,none,0.0,none,114.99202094488,186.605585911666,429.90250080376
young,mild,0.0,none,148.337934164008,49.8080716342414,312.872841695281
adult,mild,2.33123479159331,any,1364.3802268079,182.549228914303,1717.38280176725
adult,mild,0.0,none,149.086199643238,177.220895326776,462.032671438051
adult,mild,0.0,none,123.660631154274,171.278186569524,412.113959981539
old,none,8.61624669207922,any,2648.67414826442,293.258674864857,3127.85693749147
adult,none,0.0,none,124.876515894312,179.028343222032,432.83588483576
young,none,0.810062849496974,any,365.02126924628,47.237995649151,529.998821464205
adult,none,0.0,none,129.69475292287,178.788875406421,442.843383379277
adult,mild,0.0,none,105.333289929272,206.757616611068,440.019883699262
old,mild,0.0,none,15.3466367919493,379.771636866867,534.140936176058
adult,none,2.24887391403661,any,792.046414821289,166.273032064425,1107.299998607
young,none,0.0,none,100.521710090283,54.4410136772788,289.618449741393
adult,none,0.0,none,76.2011581423891,150.82210432919,331.150575018982
adult,none,0.0,none,102.557451715752,183.92117589578,404.742979517531
young,none,0.0,none,120.2476584219,46.2713533290711,290.517436949214
adult,mild,0.0,none,155.031979013992,207.705043487897,493.486835927366
young,none,0.0,none,121.399961564731,67.4451830163731,298.440053910708
old,mild,0.0,none,62.175987005989,316.866203991406,515.375734267859
old,mild,0.0,none,96.0511615030809,377.233012855642,612.306984593368
old,mild,6.05171166361967,any,3422.90413679024,360.583736992782,3984.53851306155
adult,none,0.0,none,94.9312534119332,180.967438603226,433.972164075157
young,none,1.04954491338302,any,455.223411573202,53.7016485633403,642.841166249756
old,mild,0.0,none,230.757704358372,341.964749607584,707.73021360874
young,none,0.0,none,113.269109616371,48.8650594819769,296.820599588989
old,mild,5.51284249278159,any,3125.03881563989,354.79983833554,3686.9421874226
adult,none,0.0,none,114.730927888133,203.779061075728,457.971086999978
adult,none,3.87588656295208,any,1253.61032528841,191.082872106157,1613.14211875936
adult,none,0.0,none,52.4134753622061,207.810251039138,388.715445131853
adult,mild,0.0,none,148.073017822505,168.091118507552,434.584344882799
adult,none,0.0,none,70.9962511317562,199.71305789395,389.693752860251
young,none,0.0,none,112.426510031932,57.9080019151153,315.834281922369
adult,mild,0.0,none,139.745254123293,186.824200056939,457.016494949231
young,mild,0.0,none,83.580239735238,54.3348455736212,260.866986816313
old,none,7.88581855073447,any,2475.89956230232,382.22037167307,3041.16793703342
old,mild,0.0,none,107.165285676393,433.56317295925,695.437387809516
adult,mild,3.7005308502787,any,2096.64830046436,176.85818130592,2440.47265561651
young,mild,0.0,none,75.7621143544405,84.5188409261052,280.733400677051
adult,none,4.90848160987488,any,1611.82472947762,178.054737993394,1943.58412518052
adult,none,0.0,none,113.578935083705,160.764048716347,404.270549339371
adult,none,0.0,none,43.1063752963723,157.662371685935,312.806582130014
young,none,0.0,none,82.6574584612455,55.2935438827572,260.531429470832
young,none,0.0,none,95.7557773025051,58.1720851791096,286.85291060518
adult,none,0.0,none,98.895142764479,201.286521588308,426.781061207423
adult,none,0.0,none,95.326979368246,151.351006917725,369.03586563607
young,mild,0.0,none,151.823775036241,57.9178667230644,333.433356932003
young,none,0.0,none,146.691738411061,44.7694931440822,290.475656764173
young,none,0.0,none,108.502016023696,61.2689318356247,288.721140355883
young,mild,0.0,none,13.6873141867811,56.9163511004244,193.495877420163
young,none,0.0,none,109.961882223806,58.1559571303429,298.948601956324
adult,none,0.0,none,110.941107437255,214.634916390424,456.95280838757
adult,none,4.39010872249639,any,1357.83600715013,209.160188397616,1717.23386935138
adult,none,0.0,none,163.019726804108,167.038583525536,443.25620315272
adult,mild,0.0,none,50.1627905541263,202.775157654166,386.066000125047
adult,none,0.0,none,129.693043539774,177.953867229585,443.610926099935
old,none,7.12091645847394,any,2216.00017454593,394.374204883108,2795.15388777939
old,mild,0.0,none,183.035810952024,340.574565123889,662.99505501829
adult,severe,0.0,none,34.5773771865769,167.960128929882,311.144877222309
adult,none,0.0,none,93.0515421235289,200.294068887618,417.812199436052
adult,none,0.0,none,135.079417807026,226.000838202603,481.365549039974
adult,mild,3.42810230807667,any,1956.82152477296,197.696714432047,2328.56196980935
young,none,0.0,none,103.208970347856,54.5902182825174,294.48835241693
young,none,0.0,none,43.5030718073599,47.2551577162701,209.75253416457
old,none,0.0,none,115.02684744134,334.9236220881,589.998653247693
old,mild,8.87581679195436,any,4990.74457282111,377.481558646679,5605.77243947171
old,none,0.0,none,118.333223107901,361.71939605217,639.628330733206
adult,none,0.0,none,128.80695243795,197.048187198955,476.652307170426
young,mild,0.0,none,134.013274829787,51.2647923502105,307.673479042446
young,none,1.46348283681612,any,594.795473653024,62.2264342889495,789.808945640061
adult,none,4.08230688414593,any,1330.62944949644,150.087302123269,1630.70283307093
adult,none,0.0,none,113.695749461213,181.345059447824,418.23358389282
old,mild,0.0,none,63.1050160552871,369.664962958224,570.288484990135
young,none,0.41862412385602,any,239.101079229852,64.649904576316,440.300403551324
young,none,0.0,none,70.277400166059,74.0075327453662,275.531583205087
young,none,0.0,none,117.545912795965,60.65885868523,302.851096948043
young,none,0.0,none,125.132278105052,52.7240280679261,305.434090420115
young,none,0.0,none,96.2826310504308,69.7795830849106,293.808542686953
adult,none,4.48762840143797,any,1460.96646107859,159.819210140591,1764.40065679661
adult,none,0.0,none,66.95067393537,195.284781665878,382.416984502737
young,none,0.0,none,131.507264387661,57.4355454213913,310.215130539091
adult,none,0.0,none,144.079095260119,168.50831416116,442.765181392506
old,mild,7.14370446598086,any,4061.34864361703,385.597330684512,4665.67924064538
adult,mild,4.22472239333821,any,2388.71840713025,183.9028243681,2745.49223405606
